isotype,start,stop,plotpoint_hi,swept_haplotype,chromosome
MY772,6323481,6374090,93,TRUE,IV
MY772,6374090,6954018,93,FALSE,IV
MY772,6954018,7021493,93,FALSE,IV
MY772,7021493,8010329,93,FALSE,IV
MY772,8010329,8181204,93,FALSE,IV
MY772,8181204,8187893,93,TRUE,IV
MY772,8187893,8222725,93,FALSE,IV
MY772,8222725,9423573,93,FALSE,IV
MY772,9423573,9650853,93,FALSE,IV
MY772,9650853,11098058,93,FALSE,IV
MY772,11098058,11116549,93,TRUE,IV
MY772,11116549,12336791,93,FALSE,IV
MY772,12336791,12339582,93,FALSE,IV
MY772,12339582,12567607,93,FALSE,IV
MY772,12567607,12569946,93,TRUE,IV
MY772,12569946,12837071,93,FALSE,IV
MY772,12837071,12922763,93,FALSE,IV
MY772,12922763,13197007,93,FALSE,IV
MY772,13197007,13200143,93,TRUE,IV
MY772,13200143,13672061,93,FALSE,IV
MY772,13672061,17492237,93,TRUE,IV
MY795,47714,196768,253,FALSE,IV
MY795,196768,375927,253,FALSE,IV
MY795,375927,2102039,253,TRUE,IV
MY795,2102039,2134211,253,FALSE,IV
MY795,2134211,2144082,253,TRUE,IV
MY795,2144082,2224563,253,FALSE,IV
MY795,2224563,2225503,253,TRUE,IV
MY795,2225503,2361375,253,FALSE,IV
MY795,2361375,2383530,253,TRUE,IV
MY795,2383530,2795629,253,FALSE,IV
MY795,2795629,4240499,253,FALSE,IV
MY795,4240499,4241949,253,FALSE,IV
MY795,4241949,4302231,253,FALSE,IV
MY795,4302231,4307169,253,FALSE,IV
MY795,4307169,5200638,253,FALSE,IV
MY795,5200638,5545390,253,FALSE,IV
MY795,5545390,5913390,253,TRUE,IV
MY795,5913390,8249787,253,FALSE,IV
MY795,8249787,9633554,253,FALSE,IV
MY795,9633554,10931323,253,TRUE,IV
MY795,10931323,11075246,253,FALSE,IV
MY795,11075246,11168522,253,TRUE,IV
MY795,11168522,11172307,253,FALSE,IV
MY795,11172307,11792772,253,TRUE,IV
MY795,11792772,11813222,253,FALSE,IV
MY795,11813222,11952921,253,FALSE,IV
MY795,11952921,12261431,253,TRUE,IV
MY795,12261431,12350039,253,FALSE,IV
MY795,12350039,12526770,253,FALSE,IV
MY795,12526770,13900692,253,TRUE,IV
MY795,13900692,13960531,253,FALSE,IV
MY795,13960531,15870944,253,TRUE,IV
MY795,15870944,16212512,253,FALSE,IV
MY795,16212512,16213300,253,FALSE,IV
MY795,16213300,16566936,253,FALSE,IV
MY795,16566936,16568114,253,FALSE,IV
MY795,16568114,17489135,253,FALSE,IV
MY795,17489135,17491019,253,FALSE,IV
MY920,47714,842415,25,FALSE,IV
MY920,842415,842918,25,TRUE,IV
MY920,842918,975630,25,FALSE,IV
MY920,975630,977637,25,TRUE,IV
MY920,977637,1142687,25,FALSE,IV
MY920,1142687,1151561,25,FALSE,IV
MY920,1151561,1152206,25,FALSE,IV
MY920,1152206,1198704,25,FALSE,IV
MY920,1198704,1220512,25,FALSE,IV
MY920,1220512,1286273,25,FALSE,IV
MY920,1286273,1289653,25,TRUE,IV
MY920,1289653,1396209,25,FALSE,IV
MY920,1396209,1396569,25,TRUE,IV
MY920,1396569,1631707,25,FALSE,IV
MY920,1631707,1700015,25,TRUE,IV
MY920,1700015,1713166,25,FALSE,IV
MY920,1713166,1722029,25,TRUE,IV
MY920,1722029,1872294,25,FALSE,IV
MY920,1872294,1872532,25,TRUE,IV
MY920,1872532,2033396,25,FALSE,IV
MY920,2033396,2075472,25,FALSE,IV
MY920,2353495,2645476,25,FALSE,IV
MY920,2645476,2653480,25,FALSE,IV
MY920,2653480,2698174,25,FALSE,IV
MY920,2698174,2714177,25,FALSE,IV
MY920,2714177,2801014,25,FALSE,IV
MY920,2801014,2801180,25,TRUE,IV
MY920,2801180,2802312,25,FALSE,IV
MY920,2802312,2922585,25,FALSE,IV
MY920,2922585,3117442,25,FALSE,IV
MY920,3117442,3410578,25,FALSE,IV
MY920,3410578,3485156,25,FALSE,IV
MY920,3485156,3571325,25,FALSE,IV
MY920,3571325,3595088,25,FALSE,IV
MY920,3595088,3595225,25,TRUE,IV
MY920,3595225,3644497,25,FALSE,IV
MY920,3644497,3812994,25,FALSE,IV
MY920,3812994,3813656,25,FALSE,IV
MY920,3813656,4081927,25,FALSE,IV
MY920,4081927,4366454,25,FALSE,IV
MY920,4366454,17492237,25,TRUE,IV
N2,48655,145146,175,FALSE,IV
N2,145146,375927,175,FALSE,IV
N2,375927,17492237,175,TRUE,IV
NIC1,48655,145146,20,FALSE,IV
NIC1,145146,375927,20,FALSE,IV
NIC1,375927,2063610,20,TRUE,IV
NIC1,2273092,2325109,20,FALSE,IV
NIC1,2325109,2325467,20,FALSE,IV
NIC1,2325467,2523027,20,FALSE,IV
NIC1,2523027,2523362,20,TRUE,IV
NIC1,2523362,2525774,20,FALSE,IV
NIC1,2525774,2698174,20,FALSE,IV
NIC1,2698174,2714177,20,FALSE,IV
NIC1,2714177,2801014,20,FALSE,IV
NIC1,2801014,2801180,20,TRUE,IV
NIC1,2801180,2870341,20,FALSE,IV
NIC1,3365792,3469202,20,FALSE,IV
NIC1,3469202,3470333,20,FALSE,IV
NIC1,3470333,3519240,20,FALSE,IV
NIC1,3519240,3519546,20,FALSE,IV
NIC1,3519546,3588498,20,FALSE,IV
NIC1,3588498,3595088,20,FALSE,IV
NIC1,3595088,3596480,20,TRUE,IV
NIC1,3596480,3629807,20,FALSE,IV
NIC1,3629807,3630384,20,FALSE,IV
NIC1,3630384,3643603,20,FALSE,IV
NIC1,3643603,3682706,20,FALSE,IV
NIC1,3846816,5663942,20,TRUE,IV
NIC1,5663942,6117765,20,FALSE,IV
NIC1,6117765,17492237,20,TRUE,IV
NIC1049,47714,439678,162,FALSE,IV
NIC1049,439678,2016257,162,TRUE,IV
NIC1049,2016257,2325109,162,FALSE,IV
NIC1049,2325109,2325467,162,FALSE,IV
NIC1049,2325467,2523027,162,FALSE,IV
NIC1049,2523027,2523362,162,TRUE,IV
NIC1049,2523362,2688589,162,FALSE,IV
NIC1049,2688589,2690987,162,FALSE,IV
NIC1049,2690987,2875594,162,FALSE,IV
NIC1049,2875594,2875654,162,TRUE,IV
NIC1049,2875654,3116304,162,FALSE,IV
NIC1049,3116304,3117442,162,TRUE,IV
NIC1049,3117442,3469202,162,FALSE,IV
NIC1049,3469202,3470333,162,FALSE,IV
NIC1049,3470333,3519240,162,FALSE,IV
NIC1049,3519240,3519546,162,FALSE,IV
NIC1049,3519546,3588498,162,FALSE,IV
NIC1049,3588498,3595088,162,FALSE,IV
NIC1049,3595088,3596480,162,TRUE,IV
NIC1049,3596480,3629807,162,FALSE,IV
NIC1049,3629807,3630384,162,FALSE,IV
NIC1049,3630384,3643603,162,FALSE,IV
NIC1049,3643603,3690748,162,FALSE,IV
NIC1049,3690748,3704039,162,TRUE,IV
NIC1049,3704039,3709541,162,FALSE,IV
NIC1049,3709541,3719265,162,TRUE,IV
NIC1049,3719265,3729676,162,FALSE,IV
NIC1049,3729676,3731538,162,TRUE,IV
NIC1049,3731538,4076246,162,FALSE,IV
NIC1049,4076246,4077184,162,TRUE,IV
NIC1049,4077184,4403936,162,FALSE,IV
NIC1049,4403936,5288469,162,FALSE,IV
NIC1049,5288469,5288484,162,TRUE,IV
NIC1049,5288484,5725130,162,FALSE,IV
NIC1049,5725130,5752261,162,TRUE,IV
NIC1049,5752261,5785864,162,FALSE,IV
NIC1049,5785864,5837052,162,TRUE,IV
NIC1049,5837052,5903571,162,FALSE,IV
NIC1049,6375797,13200143,162,TRUE,IV
NIC1049,13200143,13711916,162,FALSE,IV
NIC1049,13711916,13719925,162,FALSE,IV
NIC1049,13719925,15103444,162,FALSE,IV
NIC1049,15103444,15104644,162,TRUE,IV
NIC1049,15104644,16191238,162,FALSE,IV
NIC1049,16191238,16192015,162,TRUE,IV
NIC1049,16192015,16666124,162,FALSE,IV
NIC1049,16666124,16667237,162,TRUE,IV
NIC1049,16667237,17013277,162,FALSE,IV
NIC1049,17013277,17492237,162,TRUE,IV
NIC1107,384662,503866,169,FALSE,IV
NIC1107,503866,843779,169,FALSE,IV
NIC1107,843779,844154,169,FALSE,IV
NIC1107,844154,965711,169,FALSE,IV
NIC1107,965711,987806,169,FALSE,IV
NIC1107,987806,988343,169,FALSE,IV
NIC1107,988343,1085429,169,FALSE,IV
NIC1107,1085429,1087292,169,FALSE,IV
NIC1107,1087292,1088998,169,FALSE,IV
NIC1107,1088998,1091782,169,FALSE,IV
NIC1107,1091782,1099201,169,FALSE,IV
NIC1107,1099201,1124912,169,FALSE,IV
NIC1107,1124912,1143687,169,FALSE,IV
NIC1107,1143687,1176878,169,FALSE,IV
NIC1107,1176878,1177468,169,FALSE,IV
NIC1107,1177468,1182420,169,FALSE,IV
NIC1107,1182420,1203151,169,FALSE,IV
NIC1107,1203151,1205885,169,FALSE,IV
NIC1107,1205885,1207937,169,FALSE,IV
NIC1107,1207937,1209586,169,FALSE,IV
NIC1107,1209586,1215543,169,FALSE,IV
NIC1107,1215543,1226312,169,FALSE,IV
NIC1107,1226312,1228814,169,FALSE,IV
NIC1107,1228814,1290076,169,FALSE,IV
NIC1107,1290076,1291384,169,FALSE,IV
NIC1107,1291384,1308535,169,FALSE,IV
NIC1107,1308535,1311031,169,FALSE,IV
NIC1107,1311031,1311974,169,FALSE,IV
NIC1107,1311974,1322470,169,FALSE,IV
NIC1107,1322470,1376707,169,FALSE,IV
NIC1107,1376707,1394290,169,FALSE,IV
NIC1107,1394290,1396209,169,FALSE,IV
NIC1107,1396209,1396569,169,FALSE,IV
NIC1107,1396569,1631707,169,FALSE,IV
NIC1107,1631707,1700015,169,FALSE,IV
NIC1107,1700015,1713166,169,FALSE,IV
NIC1107,1713166,1722029,169,FALSE,IV
NIC1107,1722029,1872294,169,FALSE,IV
NIC1107,1872294,1872532,169,FALSE,IV
NIC1107,1872532,2033396,169,FALSE,IV
NIC1107,2033396,2062304,169,FALSE,IV
NIC1107,2062304,2063420,169,FALSE,IV
NIC1107,2063420,2075472,169,FALSE,IV
NIC1107,2075472,2195505,169,FALSE,IV
NIC1107,2195505,2195928,169,FALSE,IV
NIC1107,2195928,2296539,169,FALSE,IV
NIC1107,2296539,2349532,169,FALSE,IV
NIC1107,2349532,2352459,169,FALSE,IV
NIC1107,2352459,2645476,169,FALSE,IV
NIC1107,2645476,2653480,169,FALSE,IV
NIC1107,2653480,2698174,169,FALSE,IV
NIC1107,2698174,2714177,169,FALSE,IV
NIC1107,2714177,2801014,169,FALSE,IV
NIC1107,2801014,2801180,169,FALSE,IV
NIC1107,2801180,2802312,169,FALSE,IV
NIC1107,2802312,2922585,169,FALSE,IV
NIC1107,2922585,3117442,169,FALSE,IV
NIC1107,3117442,3410578,169,FALSE,IV
NIC1107,3410578,3485156,169,FALSE,IV
NIC1107,3485156,3571325,169,FALSE,IV
NIC1107,3571325,3595088,169,FALSE,IV
NIC1107,3595088,3595225,169,FALSE,IV
NIC1107,3595225,3690748,169,FALSE,IV
NIC1107,3690748,3704039,169,FALSE,IV
NIC1107,3704039,3709541,169,FALSE,IV
NIC1107,3709541,3719265,169,FALSE,IV
NIC1107,3719265,3729676,169,FALSE,IV
NIC1107,3729676,3731538,169,FALSE,IV
NIC1107,3731538,4076246,169,FALSE,IV
NIC1107,4076246,4077184,169,FALSE,IV
NIC1107,4077184,4403936,169,FALSE,IV
NIC1107,4403936,4963510,169,FALSE,IV
NIC1107,4971535,5201614,169,FALSE,IV
NIC1107,5201614,5718466,169,FALSE,IV
NIC1107,5797466,5837052,169,FALSE,IV
NIC1107,5837052,6260422,169,FALSE,IV
NIC1107,6260422,6320737,169,FALSE,IV
NIC1107,6320737,6323481,169,FALSE,IV
NIC1107,6323481,6374090,169,FALSE,IV
NIC1107,6374090,6954018,169,FALSE,IV
NIC1107,6954018,7021493,169,FALSE,IV
NIC1107,7021493,8010329,169,FALSE,IV
NIC1107,8010329,8181204,169,FALSE,IV
NIC1107,8181204,8187893,169,FALSE,IV
NIC1107,8187893,8222725,169,FALSE,IV
NIC1107,8222725,9423573,169,FALSE,IV
NIC1107,9423573,9650853,169,FALSE,IV
NIC1107,9650853,11098058,169,FALSE,IV
NIC1107,11098058,11116549,169,FALSE,IV
NIC1107,11116549,12336791,169,FALSE,IV
NIC1107,12336791,12339582,169,FALSE,IV
NIC1107,12339582,12567607,169,FALSE,IV
NIC1107,12567607,12569946,169,FALSE,IV
NIC1107,12569946,12853530,169,FALSE,IV
NIC1107,12853530,12853545,169,FALSE,IV
NIC1107,12853545,12866852,169,FALSE,IV
NIC1107,12866852,12947207,169,FALSE,IV
NIC1107,12947207,13028445,169,FALSE,IV
NIC1107,13028445,13032247,169,FALSE,IV
NIC1107,13032247,13216796,169,FALSE,IV
NIC1107,13216796,13281480,169,FALSE,IV
NIC1107,13281480,13309101,169,FALSE,IV
NIC1107,13309101,14808356,169,FALSE,IV
NIC1107,14808356,14819974,169,FALSE,IV
NIC1107,14819974,16212512,169,FALSE,IV
NIC1107,16212512,16213300,169,FALSE,IV
NIC1107,16213300,16566936,169,FALSE,IV
NIC1107,16566936,16568114,169,FALSE,IV
NIC1107,16568114,17489135,169,FALSE,IV
NIC1107,17489135,17491019,169,FALSE,IV
NIC1119,46588,47714,123,FALSE,IV
NIC1119,47714,375927,123,FALSE,IV
NIC1119,375927,2422096,123,TRUE,IV
NIC1119,3522793,3588498,123,FALSE,IV
NIC1119,3588498,3595088,123,FALSE,IV
NIC1119,3595088,3596480,123,TRUE,IV
NIC1119,3596480,3629807,123,FALSE,IV
NIC1119,3629807,3630384,123,FALSE,IV
NIC1119,3630384,3643603,123,FALSE,IV
NIC1119,3643603,3690748,123,FALSE,IV
NIC1119,3690748,12695315,123,TRUE,IV
NIC1119,12767728,15457375,123,TRUE,IV
NIC1119,15457375,17492237,123,FALSE,IV
NIC166,341749,740871,199,FALSE,IV
NIC166,740871,846644,199,FALSE,IV
NIC166,846644,1626321,199,TRUE,IV
NIC166,1669575,1700015,199,TRUE,IV
NIC166,1700015,1713166,199,FALSE,IV
NIC166,1713166,1722029,199,TRUE,IV
NIC166,1722029,1872294,199,FALSE,IV
NIC166,1872294,1872532,199,TRUE,IV
NIC166,1872532,2033396,199,FALSE,IV
NIC166,2033396,2046565,199,FALSE,IV
NIC166,2048443,13200143,199,TRUE,IV
NIC166,13200143,13711916,199,FALSE,IV
NIC166,13711916,13719925,199,FALSE,IV
NIC166,13719925,15103444,199,FALSE,IV
NIC166,15103444,15104644,199,TRUE,IV
NIC166,15104644,16191238,199,FALSE,IV
NIC166,16191238,16192015,199,TRUE,IV
NIC166,16192015,16666124,199,FALSE,IV
NIC166,16666124,16667237,199,TRUE,IV
NIC166,16667237,17013277,199,FALSE,IV
NIC166,17013277,17015490,199,TRUE,IV
NIC166,17015490,17492237,199,FALSE,IV
NIC166,17492237,17493527,199,FALSE,IV
NIC1779,46588,1289293,117,FALSE,IV
NIC1779,1289293,1289346,117,TRUE,IV
NIC1779,1289346,1289653,117,FALSE,IV
NIC1779,1289653,1507504,117,TRUE,IV
NIC1779,1507751,1880352,117,TRUE,IV
NIC1779,1880352,1882697,117,FALSE,IV
NIC1779,1882697,1883674,117,TRUE,IV
NIC1779,1883674,1993694,117,FALSE,IV
NIC1779,1993694,1993755,117,TRUE,IV
NIC1779,1993755,2011347,117,FALSE,IV
NIC1779,2011347,2012187,117,TRUE,IV
NIC1779,2012187,2015978,117,FALSE,IV
NIC1779,2015978,2016257,117,TRUE,IV
NIC1779,2016257,2325109,117,FALSE,IV
NIC1779,2325109,2325467,117,FALSE,IV
NIC1779,2325467,2523027,117,FALSE,IV
NIC1779,2523027,2523362,117,TRUE,IV
NIC1779,2523362,2688589,117,FALSE,IV
NIC1779,2688589,2690987,117,FALSE,IV
NIC1779,2690987,2875594,117,FALSE,IV
NIC1779,2875594,2875654,117,TRUE,IV
NIC1779,2875654,3116304,117,FALSE,IV
NIC1779,3116304,3117442,117,TRUE,IV
NIC1779,3117442,3469202,117,FALSE,IV
NIC1779,3469202,3470333,117,FALSE,IV
NIC1779,3470333,3519240,117,FALSE,IV
NIC1779,3519240,3519546,117,FALSE,IV
NIC1779,3519546,3588498,117,FALSE,IV
NIC1779,3588498,3595088,117,FALSE,IV
NIC1779,3595088,3596480,117,TRUE,IV
NIC1779,3596480,3629807,117,FALSE,IV
NIC1779,3629807,3630384,117,FALSE,IV
NIC1779,3630384,3643603,117,FALSE,IV
NIC1779,3643603,3690748,117,FALSE,IV
NIC1779,3690748,3704039,117,TRUE,IV
NIC1779,3704039,3709541,117,FALSE,IV
NIC1779,3709541,3719265,117,TRUE,IV
NIC1779,3719265,3729676,117,FALSE,IV
NIC1779,3729676,3731538,117,TRUE,IV
NIC1779,3731538,4076246,117,FALSE,IV
NIC1779,4076246,4077184,117,TRUE,IV
NIC1779,4077184,4324553,117,FALSE,IV
NIC1779,4328503,14637386,117,TRUE,IV
NIC1779,14637386,14637760,117,FALSE,IV
NIC1779,14637760,14857458,117,TRUE,IV
NIC1779,15117743,15455309,117,FALSE,IV
NIC1779,15455309,17493527,117,TRUE,IV
NIC1780,46588,143070,320,FALSE,IV
NIC1780,143070,771659,320,FALSE,IV
NIC1780,771659,980946,320,FALSE,IV
NIC1780,980946,1132258,320,FALSE,IV
NIC1780,1132258,1157269,320,FALSE,IV
NIC1780,1157269,1168866,320,FALSE,IV
NIC1780,1168866,1170014,320,FALSE,IV
NIC1780,1170014,1202441,320,FALSE,IV
NIC1780,1202441,1221626,320,FALSE,IV
NIC1780,1221626,1251731,320,FALSE,IV
NIC1780,1303380,1332596,320,FALSE,IV
NIC1780,1332596,1861103,320,FALSE,IV
NIC1780,1861103,1864629,320,FALSE,IV
NIC1780,1864629,2038629,320,FALSE,IV
NIC1780,2038629,2169490,320,FALSE,IV
NIC1780,2169490,2209017,320,FALSE,IV
NIC1780,2209017,2415256,320,FALSE,IV
NIC1780,2415256,2550225,320,FALSE,IV
NIC1780,2550225,3435706,320,FALSE,IV
NIC1780,3435706,3653439,320,FALSE,IV
NIC1780,3653439,3770565,320,FALSE,IV
NIC1780,3770565,3780854,320,FALSE,IV
NIC1780,3780854,3808695,320,FALSE,IV
NIC1780,3808695,3811563,320,FALSE,IV
NIC1780,3811563,3915875,320,FALSE,IV
NIC1780,3915875,3996784,320,FALSE,IV
NIC1780,3996784,12858482,320,FALSE,IV
NIC1780,12858482,12862244,320,FALSE,IV
NIC1780,12862244,14066325,320,FALSE,IV
NIC1780,14066325,14066354,320,FALSE,IV
NIC1780,14066354,14114778,320,FALSE,IV
NIC1780,14114778,14987106,320,FALSE,IV
NIC1780,14987106,14987107,320,FALSE,IV
NIC1780,14987107,16832604,320,FALSE,IV
NIC1780,16832604,17134213,320,FALSE,IV
NIC1780,17134213,17493527,320,FALSE,IV
NIC1783,46588,143070,323,FALSE,IV
NIC1783,143070,771659,323,FALSE,IV
NIC1783,771659,980946,323,FALSE,IV
NIC1783,980946,1132258,323,FALSE,IV
NIC1783,1132258,1157269,323,FALSE,IV
NIC1783,1157269,1168866,323,FALSE,IV
NIC1783,1168866,1170014,323,TRUE,IV
NIC1783,1170014,1202441,323,FALSE,IV
NIC1783,1202441,1221626,323,FALSE,IV
NIC1783,1221626,1230729,323,FALSE,IV
NIC1783,1230729,1287891,323,FALSE,IV
NIC1783,1287891,1289346,323,TRUE,IV
NIC1783,1289346,1289653,323,FALSE,IV
NIC1783,1289653,1301293,323,FALSE,IV
NIC1783,1301293,1322470,323,FALSE,IV
NIC1783,1322470,1324534,323,FALSE,IV
NIC1783,1324534,1424839,323,FALSE,IV
NIC1783,1424839,1424873,323,TRUE,IV
NIC1783,1424873,1438734,323,FALSE,IV
NIC1783,1438734,1557967,323,FALSE,IV
NIC1783,1557967,1683627,323,FALSE,IV
NIC1783,1683627,1688769,323,TRUE,IV
NIC1783,1688769,1748552,323,FALSE,IV
NIC1783,1748552,1866179,323,FALSE,IV
NIC1783,1866179,1924625,323,FALSE,IV
NIC1783,1924625,2101186,323,FALSE,IV
NIC1783,2101186,2501232,323,FALSE,IV
NIC1783,2501232,2501353,323,FALSE,IV
NIC1783,2501353,2515255,323,FALSE,IV
NIC1783,2515255,2550225,323,FALSE,IV
NIC1783,2550225,2638217,323,FALSE,IV
NIC1783,2638217,2699170,323,FALSE,IV
NIC1783,2699170,2699773,323,FALSE,IV
NIC1783,2699773,2716887,323,FALSE,IV
NIC1783,2716887,2720243,323,FALSE,IV
NIC1783,2720243,2721251,323,FALSE,IV
NIC1783,2721251,2916594,323,FALSE,IV
NIC1783,2916594,3116304,323,FALSE,IV
NIC1783,3116304,3404282,323,FALSE,IV
NIC1783,3404282,3469202,323,FALSE,IV
NIC1783,3469202,3470333,323,FALSE,IV
NIC1783,3470333,3519240,323,FALSE,IV
NIC1783,3519240,3519546,323,FALSE,IV
NIC1783,3519546,3588498,323,FALSE,IV
NIC1783,3588498,3595088,323,FALSE,IV
NIC1783,3595088,3596480,323,TRUE,IV
NIC1783,3596480,3629807,323,FALSE,IV
NIC1783,3629807,3630384,323,FALSE,IV
NIC1783,3630384,3643603,323,FALSE,IV
NIC1783,3643603,3690748,323,FALSE,IV
NIC1783,3690748,3704039,323,TRUE,IV
NIC1783,3704039,3709541,323,FALSE,IV
NIC1783,3709541,3719265,323,TRUE,IV
NIC1783,3719265,3729676,323,FALSE,IV
NIC1783,3729676,3731538,323,TRUE,IV
NIC1783,3731538,4076246,323,FALSE,IV
NIC1783,4076246,4077184,323,TRUE,IV
NIC1783,4077184,4097167,323,FALSE,IV
NIC1783,4097167,4291398,323,FALSE,IV
NIC1783,4291398,4293595,323,TRUE,IV
NIC1783,4293595,7504307,323,FALSE,IV
NIC1783,7504307,12629091,323,FALSE,IV
NIC1783,12767728,13106020,323,FALSE,IV
NIC1783,13106020,13127574,323,TRUE,IV
NIC1783,13127574,13139821,323,FALSE,IV
NIC1783,13139821,17493527,323,TRUE,IV
NIC1785,46588,143070,321,FALSE,IV
NIC1785,143070,771659,321,FALSE,IV
NIC1785,771659,980946,321,FALSE,IV
NIC1785,980946,1132258,321,FALSE,IV
NIC1785,1132258,1157269,321,FALSE,IV
NIC1785,1157269,1168866,321,FALSE,IV
NIC1785,1168866,1170014,321,TRUE,IV
NIC1785,1170014,1202441,321,FALSE,IV
NIC1785,1202441,1221626,321,FALSE,IV
NIC1785,1221626,1230729,321,FALSE,IV
NIC1785,1230729,1287891,321,FALSE,IV
NIC1785,1287891,1289346,321,TRUE,IV
NIC1785,1289346,1289653,321,FALSE,IV
NIC1785,1289653,1301293,321,FALSE,IV
NIC1785,1301293,1351659,321,FALSE,IV
NIC1785,1351659,1543566,321,FALSE,IV
NIC1785,1543566,1985802,321,TRUE,IV
NIC1785,2027433,2050717,321,FALSE,IV
NIC1785,2050717,2075472,321,FALSE,IV
NIC1785,2075472,2195505,321,FALSE,IV
NIC1785,2195505,2195928,321,TRUE,IV
NIC1785,2195928,2296539,321,FALSE,IV
NIC1785,2296539,2349532,321,FALSE,IV
NIC1785,2349532,2352459,321,TRUE,IV
NIC1785,2352459,2645476,321,FALSE,IV
NIC1785,2645476,2653480,321,FALSE,IV
NIC1785,2653480,2698174,321,FALSE,IV
NIC1785,2698174,2699773,321,FALSE,IV
NIC1785,2699773,2716887,321,FALSE,IV
NIC1785,2716887,2720243,321,FALSE,IV
NIC1785,2720243,2721251,321,FALSE,IV
NIC1785,2721251,2901486,321,FALSE,IV
NIC1785,2992122,3117442,321,FALSE,IV
NIC1785,3117442,3410578,321,FALSE,IV
NIC1785,3410578,3485156,321,FALSE,IV
NIC1785,3485156,3571325,321,FALSE,IV
NIC1785,3571325,3595088,321,FALSE,IV
NIC1785,3595088,3595225,321,TRUE,IV
NIC1785,3595225,3644497,321,FALSE,IV
NIC1785,3644497,3811563,321,FALSE,IV
NIC1785,3811563,3915875,321,FALSE,IV
NIC1785,3915875,3996784,321,FALSE,IV
NIC1785,3996784,12858482,321,FALSE,IV
NIC1785,12858482,13286589,321,FALSE,IV
NIC1785,13286589,13320544,321,FALSE,IV
NIC1785,13320544,13322744,321,TRUE,IV
NIC1785,13322744,13423245,321,FALSE,IV
NIC1785,13423245,15716434,321,FALSE,IV
NIC1785,15716434,17493527,321,TRUE,IV
NIC1786,46588,143070,330,FALSE,IV
NIC1786,143070,771659,330,FALSE,IV
NIC1786,771659,980946,330,FALSE,IV
NIC1786,980946,1132258,330,FALSE,IV
NIC1786,1132258,1157269,330,FALSE,IV
NIC1786,1157269,1168866,330,FALSE,IV
NIC1786,1168866,1170014,330,TRUE,IV
NIC1786,1170014,1202441,330,FALSE,IV
NIC1786,1202441,1221626,330,FALSE,IV
NIC1786,1221626,1230729,330,FALSE,IV
NIC1786,1230729,1287891,330,FALSE,IV
NIC1786,1287891,1289346,330,TRUE,IV
NIC1786,1289346,1289653,330,FALSE,IV
NIC1786,1289653,1301293,330,FALSE,IV
NIC1786,1301293,1322470,330,FALSE,IV
NIC1786,1322470,1324534,330,FALSE,IV
NIC1786,1324534,1424839,330,FALSE,IV
NIC1786,1424839,1424873,330,TRUE,IV
NIC1786,1424873,1438734,330,FALSE,IV
NIC1786,1438734,1557967,330,FALSE,IV
NIC1786,1557967,1683627,330,FALSE,IV
NIC1786,1683627,1688769,330,TRUE,IV
NIC1786,1688769,1748552,330,FALSE,IV
NIC1786,1748552,1866179,330,FALSE,IV
NIC1786,1866179,1924625,330,FALSE,IV
NIC1786,1924625,2101186,330,FALSE,IV
NIC1786,2101186,2501232,330,FALSE,IV
NIC1786,2501232,2501353,330,FALSE,IV
NIC1786,2501353,2515255,330,FALSE,IV
NIC1786,2515255,2550225,330,FALSE,IV
NIC1786,2550225,2638217,330,FALSE,IV
NIC1786,2638217,2699170,330,FALSE,IV
NIC1786,2699170,2699773,330,FALSE,IV
NIC1786,2699773,2716887,330,FALSE,IV
NIC1786,2716887,2720243,330,FALSE,IV
NIC1786,2720243,2721251,330,FALSE,IV
NIC1786,2721251,2916594,330,FALSE,IV
NIC1786,2916594,3116304,330,FALSE,IV
NIC1786,3116304,3404282,330,FALSE,IV
NIC1786,3404282,3469202,330,FALSE,IV
NIC1786,3469202,3470333,330,FALSE,IV
NIC1786,3470333,3519240,330,FALSE,IV
NIC1786,3519240,3519546,330,FALSE,IV
NIC1786,3519546,3588498,330,FALSE,IV
NIC1786,3588498,3595088,330,FALSE,IV
NIC1786,3595088,3596480,330,TRUE,IV
NIC1786,3596480,3629807,330,FALSE,IV
NIC1786,3629807,3630384,330,FALSE,IV
NIC1786,3630384,3643603,330,FALSE,IV
NIC1786,3643603,3690748,330,FALSE,IV
NIC1786,3690748,3704039,330,TRUE,IV
NIC1786,3704039,3709541,330,FALSE,IV
NIC1786,3709541,3719265,330,TRUE,IV
NIC1786,3719265,3729676,330,FALSE,IV
NIC1786,3729676,3731538,330,TRUE,IV
NIC1786,3731538,4076246,330,FALSE,IV
NIC1786,4076246,4077184,330,TRUE,IV
NIC1786,4077184,4403936,330,FALSE,IV
NIC1786,4403936,4670467,330,FALSE,IV
NIC1786,4670467,5360419,330,FALSE,IV
NIC1786,5360419,5725130,330,FALSE,IV
NIC1786,5725130,5752261,330,TRUE,IV
NIC1786,5752261,5785864,330,FALSE,IV
NIC1786,5785864,5837052,330,TRUE,IV
NIC1786,5837052,5845634,330,FALSE,IV
NIC1786,5845634,5927484,330,FALSE,IV
NIC1786,5927484,6260422,330,FALSE,IV
NIC1786,6260422,6320737,330,TRUE,IV
NIC1786,6320737,6323481,330,FALSE,IV
NIC1786,6323481,6374090,330,TRUE,IV
NIC1786,6374090,6954018,330,FALSE,IV
NIC1786,6954018,7021493,330,FALSE,IV
NIC1786,7021493,7811526,330,FALSE,IV
